id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_deliverychannel,destination_globalcluster,destination_ngotype,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,source_globalcluster,source_org_country,source_org_iso3,source_orgtype,source_privatemoney,year
10388,19417,2001,,financial,2002-08-29T00:00:00Z,2001-12-10T00:00:00Z,2001-12-10T00:00:00Z,Derra integrated rural development project,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,3e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,71,Ethiopia,single,,,3212,Menschen für,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34514.4686849765,0.0345144686849765,FALSE,0.56257566,NGOs and CSOs,Multi-sector,International NGO,Ethiopia,ETH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10389,6671,2001,,financial,2002-08-29T00:00:00Z,2001-09-13T00:00:00Z,2001-09-13T00:00:00Z,Medical treatment for a hospital,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,1e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",7,Health,single,,,116,Kenya,single,,,3210,Christoffel-Blindenmission,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,13,Kenya Drought 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11857.9605808044,0.0118579605808044,FALSE,0.56257566,NGOs and CSOs,Health,International NGO,Kenya,KEN,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10390,2312,2001,,financial,2002-08-29T00:00:00Z,2001-11-13T00:00:00Z,2001-11-13T00:00:00Z,Assistance to refugees,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,35000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,28,Bosnia and Herzegovina,single,,,3213,öö Volkshilfe,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109.66944428417,0.00410966944428417,FALSE,0.56257566,NGOs and CSOs,Multi-sector,International NGO,Bosnia and Herzegovina,BIH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10392,19417,2001,,financial,2002-08-29T00:00:00Z,2001-07-12T00:00:00Z,2001-07-12T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,3e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,32,Brazil,single,,,3214,Ft. Hubert Leeb,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34514.4686849765,0.0345144686849765,FALSE,0.56257566,NGOs and CSOs,Education,"",Brazil,BRA,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10393,4954,2001,,financial,2002-08-29T00:00:00Z,2001-09-13T00:00:00Z,2001-09-13T00:00:00Z,Assistance of homeless persons,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,75000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,32,Brazil,single,,,4543,Private (individuals & organizations),single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8805.9266552698,0.0088059266552698,FALSE,0.56257566,NGOs and CSOs,Emergency Shelter and NFI,"",Brazil,BRA,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10394,20712,2001,,financial,2002-08-29T00:00:00Z,2001-12-10T00:00:00Z,2001-12-10T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,320000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,32,Brazil,single,,,3216,Ft. Josef Schröger,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36816.381284608,0.036816381284608,FALSE,0.56257566,NGOs and CSOs,Education,"",Brazil,BRA,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10395,6506,2001,,financial,2002-08-29T00:00:00Z,2001-05-16T00:00:00Z,2001-05-16T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,1e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,32,Brazil,single,,,3217,Ft. Jakob Krinzinger,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11564.6666974536,0.0115646666974536,FALSE,0.56257566,NGOs and CSOs,Education,"",Brazil,BRA,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10396,13324,2001,,financial,2002-08-29T00:00:00Z,2001-03-22T00:00:00Z,2001-03-22T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,2e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,103,India,single,,,3534,Anna Lindh Foundation,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23683.9254652432,0.0236839254652432,FALSE,0.56257566,NGOs and CSOs,Education,"",India,IND,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10397,26684,2001,,financial,2002-08-29T00:00:00Z,2001-10-08T00:00:00Z,2001-10-08T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,4e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,103,India,single,,,4003,Diocese of Ambikapur,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Local,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47431.8423232175,0.0474318423232175,FALSE,0.56257566,NGOs and CSOs,Education,Local NGO,India,IND,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10398,13324,2001,,financial,2002-08-29T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,2e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,152,Mozambique,single,,,4004,österreichisches Nord-Süd-Institut,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23683.9254652432,0.0236839254652432,FALSE,0.56257566,NGOs and CSOs,Education,"",Mozambique,MOZ,Academia/think/research,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10399,9993,2001,,financial,2002-08-29T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Electrification,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,150000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",2,Early Recovery,single,,,161,Nicaragua,single,,,4005,"Eine Welt Kreis, Zell an der Pram",single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17762.9440989324,0.0177629440989324,FALSE,0.56257566,Other,Early Recovery,International NGO,Nicaragua,NIC,Other,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
104,161502,2001,,financial,2001-03-14T00:00:00Z,2001-02-13T00:00:00Z,2001-02-13T00:00:00Z,Cash to meet basic medical needs of IDPs and refugees (GUINEA),"",,2001-02-16T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2001-10-10T00:00:00Z,1,incoming,single,344000,GIN 2/01,4306,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,,"","",,,3777,Médecins du Monde,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267302.858349098,0.267302858349098,FALSE,0.60419107,NGOs and CSOs,Health,International NGO,"",,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Germany,DEU,DAC governments,no,2001
10400,10007,2001,,financial,2002-08-30T00:00:00Z,2001-09-19T00:00:00Z,2001-09-19T00:00:00Z,Aid project for persons with impaired hearing,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,150000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,176,Philippines,single,,,4006,Fishermen of Christ Incorporated Philippines,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Local/National organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17787.82964055,0.01778782964055,FALSE,0.56257566,NGOs and CSOs,Multi-sector,"",Philippines,PHL,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10401,5294,2001,,financial,2002-08-30T00:00:00Z,2001-11-21T00:00:00Z,2001-11-21T00:00:00Z,Medical equipment for a hospital,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,80150,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",7,Health,single,,,184,Russian Federation,single,,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9410.289808841,0.009410289808841,FALSE,0.56257566,,Health,,Russian Federation,RUS,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10402,7266,2001,,financial,2002-08-30T00:00:00Z,2001-11-05T00:00:00Z,2001-11-05T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,110000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,210,Sri Lanka,single,,,76,Ft. Bernard Kurera,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12915.596099554,0.012915596099554,FALSE,0.56257566,NGOs and CSOs,Education,"",Sri Lanka,LKA,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10403,12853,2001,,financial,2002-08-30T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,2e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,207,South Africa,single,,,4007,Ft. Karl Kuppelwieser,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22846.7047436784,0.0228467047436784,FALSE,0.56257566,NGOs and CSOs,Education,"",South Africa,ZAF,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10404,6662,2001,,financial,2002-08-30T00:00:00Z,2001-03-21T00:00:00Z,2001-03-21T00:00:00Z,Relief items for refugees,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,1e+05,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,161,Nicaragua,single,,,77,Initiative Dritte Welt Braunau,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11841.9627326216,0.0118419627326216,FALSE,0.56257566,NGOs and CSOs,Multi-sector,International NGO,Nicaragua,NIC,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10405,16181,2001,,financial,2002-08-30T00:00:00Z,2001-04-12T00:00:00Z,2001-04-12T00:00:00Z,Assistance of rural population,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,250000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,221,"Tanzania, United Republic of",single,,,69,Katholische Männerbewegung,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28762.3534939283,0.0287623534939283,FALSE,0.56257566,NGOs and CSOs,Multi-sector,International NGO,"Tanzania, United Republic of",TZA,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
10406,15713,2001,,financial,2002-08-30T00:00:00Z,2000-12-18T00:00:00Z,2000-12-18T00:00:00Z,Assistance of schools,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,250000,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,183,Romania,single,,,3208,Eine Welt-öö Landlerhilfe,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27930.4653884244,0.0279304653884244,FALSE,0.56257566,Other,Education,"",Romania,ROU,Other,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
1048,56000,2001,,financial,2001-04-05T00:00:00Z,2001-02-13T00:00:00Z,2001-02-13T00:00:00Z,Rapid educational initiative for internally displaced children in DRC,"",,2001-02-13T00:00:00Z,Standard,Humanitarian aid,FALSE,"",Traditional aid,,paid,2001-04-05T00:00:00Z,1,internal,single,,"",4058,United States Fund for UNICEF,single,Private organization/foundation,22,2001,single,"",,"","",,,International organization/foundation/individual,"","","","","",3,Education,single,,,52,"Congo, The Democratic Republic of the",single,,,2915,United Nations Children's Fund,single,UN agency,,40,Democratic Republic of the Congo 2001,single,,,206,Rapid educational initiative for internally displaced children in DRC,single,,DRC-01-1/N21,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83746.3749409551,0.0837463749409551,FALSE,0.66868566,UN Multi,Education,"","Congo, The Democratic Republic of the",COD,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,NGOs,private,2001
105,325838,2001,,financial,2001-03-23T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,"To reduce mortality and morbidity through Kala Azar in the Gedaref State area by diagnostics and treatment, nutritional rehabilitation of sufferers, increasing awareness, surveillance and epidemic control","",,2001-03-23T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,GBP,Traditional aid,,commitment,2001-03-26T00:00:00Z,1,incoming,single,224828,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",6,Food Security,single,,,212,Sudan,single,,,2904,Médecins Sans Frontières,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448206.605475764,0.448206605475764,FALSE,0.7269817,NGOs and CSOs,Food Security,International NGO,Sudan,SDN,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
105430,3768182,2001,,financial,2013-05-17T17:23:00Z,2001-09-01T00:00:00Z,2001-09-01T00:00:00Z,"Aide alimentaire et non-alimentaire : lait en poudre et produits pour le ramadan
(ECHO/DZA/210/2001/02006)","",1.1,2013-05-17T17:23:00Z,Standard,Food,TRUE,EUR,Traditional aid,,paid,2013-05-17T17:33:00Z,1,incoming,single,4145000,"",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Inter-governmental,22,2001,single,"",,"","",,,"","","","","","",6,Food Security,single,,,4,Algeria,single,,,8520,Oxfam Belgium,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404541.51161941,6.40454151161941,FALSE,0.58836093,NGOs and CSOs,Food Security,International NGO,Algeria,DZA,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,European Commission,EUI,EC,no,2001
10559,14320,2001,,financial,2002-09-11T00:00:00Z,2001-09-13T00:00:00Z,2001-09-13T00:00:00Z,Construction of school,"",,2002-09-11T00:00:00Z,Standard,Humanitarian aid,TRUE,EUR,Traditional aid,,commitment,2002-09-11T00:00:00Z,1,incoming,single,14535,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,91,Guatemala,single,,,73,Solidarität mit Lateinamerika,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25454.3539974694,0.0254543539974694,FALSE,0.56257566,NGOs and CSOs,Education,International NGO,Guatemala,GTM,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
106,104890028,2001,,in kind,2001-03-15T00:00:00Z,2001-03-15T00:00:00Z,2001-03-15T00:00:00Z,"Emergency assistance for vulnerable groups, EMOP No. 5959.02","",,2001-03-15T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,USD,Traditional aid,,paid,2011-01-31T15:09:00Z,1,incoming,single,,"",4537,"Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",6,Food Security,single,,,118,"Korea, Democratic People's Republic of",single,,,3049,World Food Programme,single,UN agency,,36,DPR of Korea 2001,single,,,4,Emergency Assistance for Vulnerable Groups. Emergency Operation (EMOP) DPR KOREA No. 5959.02,single,,DPRK-01-1/N01,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110781610.046408,110.781610046408,FALSE,0.94681805,UN Multi,Food Security,"","Korea, Democratic People's Republic of",PRK,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Japan,JPN,DAC governments,no,2001
10654,279648,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,206,Somalia,single,,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592553.261335979,0.592553261335979,FALSE,0.471937323185939,,Emergency Shelter and NFI,,Somalia,SOM,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Saudi Arabia,SAU,NDD,no,2001
10655,202981,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,paid,2002-09-19T00:00:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,210,Sri Lanka,single,,,2733,"Sri Lanka, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,97,SRI LANKA - Drought - August 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430101.60465742,0.43010160465742,FALSE,0.471937323185939,Public Sector,Emergency Shelter and NFI,"",Sri Lanka,LKA,National government,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Saudi Arabia,SAU,NDD,no,2001
