donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
CHE,2022,NGO,2924,Mali,237425,,"",financial,2021-08-12T10:06:11.322Z,2021-07-31T00:00:00Z,2021-08-12T00:00:00Z,"Food Security. Multi year 2021/2022. 2022 portion total amount CHF 60,000 (7F-10476.02)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237423,commitment,2021-08-12T10:06:11.322Z,1,incoming,single,60000,7F-10476.02,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,6,Food Security,single,"","",137,single,"",,3230,Solidarités International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,66152,MLI,Mali,Switzerland,Government,International,NGOs and CSOs,FALSE,1.07440918531544,61570.5830740624
CHE,2022,Government,2924,Haiti,237429,,"",financial,2021-08-12T10:17:00.448Z,2021-07-31T00:00:00Z,2021-08-12T00:00:00Z,"Small-Project Credit Line, Sectors not specified. Multi year 2021 to 2023. 2022 portion total amount CHF 250,000 (7F-05289.07)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237426,commitment,2021-08-13T09:09:06.244Z,1,incoming,single,250000,7F-05289.07,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",96,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,275634,HTI,Haiti,Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,256544.716637987
CHE,2022,Government,2924,Myanmar,237433,,"",financial,2021-08-12T10:25:56.589Z,2021-07-31T00:00:00Z,2021-08-12T00:00:00Z,"Sectors not specified. Multi year 2021/2022. 2022 portion total amount CHF 3,348 (Z7H314300155)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237431,commitment,2021-08-13T09:05:11.788Z,1,incoming,single,3348,Z7H314300155,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",153,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,3691,MMR,Myanmar,Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,3435.3764379968
CHE,2022,NGO,2924,South Sudan,237486,,"",financial,2021-08-13T07:46:54.532Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Protection, access and security. Multiyear 2021 to 2024. 2022 portion total amount CHF 400,000
(7F-09014.05)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237484,commitment,2021-08-13T07:46:54.532Z,1,incoming,single,4e+05,7F-09014.05,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",211,single,"",,1504,Concern Worldwide,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,441014,SSD,South Sudan,Switzerland,Government,International,NGOs and CSOs,FALSE,1.07440918531544,410471.174323143
CHE,2022,NGO,2924,Egypt,237498,,"",financial,2021-08-13T14:56:21.186Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Comprehensive Protection for Refugees CPR Unaccompanied and Separated Children, Youth, Vulnerable Families and Adults.  Multiyear 2021 to 2024. 2022 portion total amount CHF 250,000 . (7F-10746.01)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237496,commitment,2021-08-13T14:56:21.186Z,1,incoming,single,250000,7F-10746.01,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",66,single,"",,12067,St. Andrew's Refugee Services,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",National,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,275634,EGY,Egypt,Switzerland,Government,National,NGOs and CSOs,FALSE,1.07440918531544,256544.716637987
CHE,2022,Red Cross/Red Crescent,2924,"",237503,,"",financial,2021-08-13T15:29:02.274Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Secondment of a Cash Transfers Programme (CTP) Officer to ICRC HQ and for Field Missions .  Multiyear 2021 /2022. 2022 portion total amount CHF 60,000 . (Z7H514500011)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237501,commitment,2021-08-13T15:29:02.274Z,1,incoming,single,60000,Z7H514500011,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","","","","",,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,66152,,"",Switzerland,Government,International Society,RCRC,FALSE,1.07440918531544,61570.5830740624
CHE,2022,Red Cross/Red Crescent,2924,"",237506,,"",financial,2021-08-13T15:55:23.256Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Secondment of a Senior Inter- Governmental Advocacy Officer to IFRC HQ.  Multiyear 2021 /2022. 2022 portion total amount CHF 75,000 . (Z7H514500007)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237504,commitment,2021-08-13T15:55:23.256Z,1,incoming,single,75000,Z7H514500007,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","","","","",,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,82690,,"",Switzerland,Government,International Society,RCRC,FALSE,1.07440918531544,76963.2288425779
CHE,2022,Government,2924,Hungary,237509,,"",financial,2021-08-13T16:01:26.343Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Secondment of a Regional Cash and Voucher Assistance (CVA) Coordinator to IFRC, Budapest.  Multiyear 2021 /2022,. 2022 portion total amount CHF 20,000 . (Z7H514500044)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237507,commitment,2021-08-13T16:01:26.343Z,1,incoming,single,20000,Z7H514500044,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",101,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,22051,HUN,Hungary,Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,20523.8379393843
CHE,2022,Government,2924,"",237512,,"",financial,2021-08-13T16:09:21.285Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Support to Process on Strengthening Respect for International Humanitarian Law (IHL).  Multiyear 2021 /2022. 2022 portion total amount CHF 110,000 . (Z7H514500004)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237510,commitment,2021-08-13T16:09:21.285Z,1,incoming,single,110000,Z7H514500004,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","","","","",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,121279,,"",Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,112879.712550478
CHE,2022,Government,2924,"",237540,,"",financial,2021-08-16T06:52:20.887Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Secondment of a Cash and Voucher Expert to the Global Education Cluster (GEC).  Multiyear 2021 /2022. 2022, portion total amount CHF 130,000 (Z7H514500049)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237538,commitment,2021-08-16T06:52:20.887Z,1,incoming,single,130000,Z7H514500049,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","","","","",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,143330,,"",Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,133403.550489862
CHE,2022,NGO,2924,Myanmar,237543,,"",financial,2021-08-16T07:10:07.868Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,"Protection, access and security.  Multiyear 2021 to 2023. 2022, portion total amount CHF 185,000 (7F-10802.01)",earmarked,0.907,2021-08-09T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,237541,commitment,2021-08-16T07:10:07.868Z,1,incoming,single,185000,7F-10802.01,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",153,single,"",,10294,Center for Social Integrity,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,203969,MMR,Myanmar,Switzerland,Government,National,NGOs and CSOs,FALSE,1.07440918531544,189842.941393056
USA,2022,UN agency,2933,El Salvador,237584,,"",financial,2021-08-16T09:37:50.967Z,2021-08-12T00:00:00Z,2021-08-12T00:00:00Z,NTR-Regional/Food Security 	Health (USAID/BHA),earmarked,,2021-08-12T00:00:00Z,Standard,USAID/BHA,TRUE,"",Traditional aid,,commitment,2021-12-01T14:50:25.471Z,1,incoming,single,,FS #9 FY 2021  	720BHA21IO00165,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,7,Health,single,"","",67,single,"",,8498,Pan-American Health Organization (World Health Organization),single,UN agency,,1084,El Salvador Plan de Respuesta Humanitario 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6488,Salud,single,"","","",,,,,,,,,,FALSE,8e+05,SLV,El Salvador,United States,Government,Uncategorized,UN Multi,FALSE,1.06454475060314,751494.946122976
USA,2022,NGO,2933,Colombia,237607,,"",financial,2021-08-16T11:10:15.570Z,2021-03-16T00:00:00Z,2021-03-16T00:00:00Z,"To assist the Sectors under the Inter-Agency Mixed Migration Group (GIFMM), and separately the NGO Forum, with accurate, relevant, and timely information for monitoring humanitarian situation and response related to the Venezuelan migrant and refugee situation in Colombia",earmarked,,2021-05-28T00:00:00Z,Standard,USA/BPRM,TRUE,"",Traditional aid,232473,paid,2021-08-16T11:10:15.570Z,1,incoming,single,,SPRMCO21CA3033,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","",49,single,"",,1472,iMMAP,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,286000,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,268659.443238964
USA,2022,NGO,2933,Colombia,237610,,"",financial,2021-08-16T11:24:18.352Z,2021-07-15T00:00:00Z,2021-07-15T00:00:00Z,"""""To provide information management (IM) products, and
customized data analysis for monitoring and oversight in
humanitarian response to key partners, with special
focus on providing human capital and expertise in
coordination with the Health, WASH, Education,
Protection and FSN Clusters and ONIC""""","",,2021-08-04T00:00:00Z,Standard,USAID,TRUE,"",Traditional aid,237596,paid,2021-10-18T14:46:14.646Z,1,incoming,single,,720BHA21GR00176,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","",49,single,"",,1472,iMMAP,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,399962,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,375711.777051547
USA,2022,NGO,2933,Colombia,237666,,"",financial,2021-08-16T20:06:59.440Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,OFDA - Collaborative Cash Distribution and Livelihoods,earmarked,,2021-08-09T00:00:00Z,Standard,USAID/BHA,TRUE,"",Traditional aid,237664,commitment,2021-08-16T20:06:59.440Z,1,incoming,single,,720FDA19CA00078 ACH,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,3,Education,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,10008,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,9401.20177599843
USA,2022,NGO,2933,Colombia,237669,,"",financial,2021-08-16T20:16:02.171Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,OFDA - Collaborative Cash Distribution and Livelihoods,earmarked,,2021-08-09T00:00:00Z,Standard,Multiyear|USAID/BHA,TRUE,"",Traditional aid,237667,commitment,2022-02-21T09:30:32.935Z,1,incoming,single,,720FDA19CA00078 ACH,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,10,Protection,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,1090,Colombia Plan de Respuesta Humanitario 2022,single,,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,3861792,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,3627646.46372267
USA,2022,NGO,2933,Colombia,237672,,"",financial,2021-08-16T20:28:37.610Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,OFDA - Collaborative Cash Distribution and Livelihoods,earmarked,,2021-08-09T00:00:00Z,Standard,USAID/BHA,TRUE,"",Traditional aid,237670,commitment,2021-08-16T20:36:51.091Z,1,incoming,single,,720FDA19CA00078 ACH,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,4,Emergency Shelter and NFI,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,3622,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,3402.39336857177
USA,2022,NGO,2933,Colombia,237675,,"",financial,2021-08-16T20:43:39.526Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,OFDA - Collaborative Cash Distribution and Livelihoods,earmarked,,2021-08-09T00:00:00Z,Standard,USAID/BHA,TRUE,"",Traditional aid,237673,commitment,2021-08-16T20:43:39.526Z,1,incoming,single,,720FDA19CA00078 ACH,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,16881,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,15857.4827318774
DAC,2022,NGO,2178,Colombia,237678,,"",financial,2021-08-16T21:02:49.067Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,ECHO SIT VENEZUELA,earmarked,0.82,2021-08-09T00:00:00Z,Standard,"",FALSE,EUR,Traditional aid,237676,commitment,2021-08-16T21:05:31.791Z,1,incoming,single,148366,ECHO/-AM/BUD/2021/91043,Norwegian Refugee Council,single,NGO,42,2021,single,"",49,Colombia,single,,,International,"",,"","",,10,Protection,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,180934,COL,Colombia,Total DAC,NGO,International,NGOs and CSOs,FALSE,1.08142436250486,167310.822904812
EUI,2022,NGO,8523,Colombia,237681,,"",financial,2021-08-16T21:22:27.171Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,ECHO SIT VENEZUELA,earmarked,0.82,2021-08-09T00:00:00Z,Standard,"",TRUE,EUR,Traditional aid,237679,commitment,2021-08-16T21:22:27.171Z,1,incoming,single,1171,ECHO/-AM/BUD/2021/91043,European Commission's Humanitarian Aid and Civil Protection Department,single,Inter-governmental,42,2021,single,"",,"","",,,"","",,"","",,4,Emergency Shelter and NFI,single,"","",49,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1428,COL,Colombia,European Commission,Inter-governmental,International,NGOs and CSOs,FALSE,1.08142436250486,1320.4807007421
DEU,2022,Uncategorized,4306,Ethiopia,237695,2022,"",financial,2021-08-17T02:25:22.069Z,2021-08-13T00:00:00Z,2021-08-13T00:00:00Z,"ETHIOPIA - Multisectoral humanitarian aid in western, central and eastern Africa (2022 portion)","",0.841,2021-08-16T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,237686,commitment,2021-08-18T10:35:03.854Z,1,incoming,single,571429,AA-S09-321.50 AFR 08/21,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,6; 10; 11,Food Security; Protection; Water Sanitation Hygiene,shared; shared; shared,"","",71,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,679464,ETH,Ethiopia,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,617419.951364023
DEU,2022,Uncategorized,4306,Kenya,237696,2022,"",financial,2021-08-17T02:25:22.240Z,2021-08-13T00:00:00Z,2021-08-13T00:00:00Z,"KENYA - Multisectoral humanitarian aid in western, central and eastern Africa (2022 portion)","",0.841,2021-08-16T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,237686,commitment,2021-08-18T10:30:08.981Z,1,incoming,single,571429,AA-S09-321.50 AFR 08/21,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,6; 10; 11,Food Security; Protection; Water Sanitation Hygiene,shared; shared; shared,"","",116,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,679464,KEN,Kenya,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,617419.951364023
DEU,2022,Uncategorized,4306,Somalia,237697,2022,"",financial,2021-08-17T02:25:22.411Z,2021-08-13T00:00:00Z,2021-08-13T00:00:00Z,"SOMALIA - Multisectoral humanitarian aid in western, central and eastern Africa (2022 portion)","",0.841,2021-08-16T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,237686,commitment,2022-01-21T08:34:42.975Z,1,incoming,single,571429,AA-S09-321.50 AFR 08/21,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,11; 10; 6,Water Sanitation Hygiene; Protection; Food Security,shared; shared; shared,"","",206,single,"",,744,OXFAM,single,"",,1063,Somalia Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,679464,SOM,Somalia,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,617419.951364023
DEU,2022,Uncategorized,4306,Burkina Faso,237698,2022,"",financial,2021-08-17T02:25:22.586Z,2021-08-13T00:00:00Z,2021-08-13T00:00:00Z,"BURKINA FASO - Multisectoral humanitarian aid in western, central and eastern Africa (2022 portion)","",0.841,2021-08-16T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,237686,commitment,2021-08-18T10:26:09.170Z,1,incoming,single,571429,AA-S09-321.50 AFR 08/21,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,6; 10; 11,Food Security; Protection; Water Sanitation Hygiene,shared; shared; shared,"","",36,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,679464,BFA,Burkina Faso,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,617419.951364023
DEU,2022,Uncategorized,4306,Mali,237699,2022,"",financial,2021-08-17T02:25:22.764Z,2021-08-13T00:00:00Z,2021-08-13T00:00:00Z,"MALI - Multisectoral humanitarian aid in western, central and eastern Africa (2022 portion)","",0.841,2021-08-16T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,237686,commitment,2021-08-18T09:07:46.075Z,1,incoming,single,571428,AA-S09-321.50 AFR 08/21,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,6; 10; 11,Food Security; Protection; Water Sanitation Hygiene,shared; shared; shared,"","",137,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,679463,MLI,Mali,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,617419.042677247
