donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
DNK,2001,Red Cross/Red Crescent,3776,Mozambique,8667,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,29897,"","Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,18119,MOZ,Mozambique,Denmark,Government,International Society,RCRC,FALSE,0.572153931446353,31668.0512081719
FIN,2001,Red Cross/Red Crescent,5295,Mozambique,8668,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,152256,"","Finland, Government of",single,Government,22,2001,single,"",75,Finland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,92276,MOZ,Mozambique,Finland,Government,International Society,RCRC,FALSE,0.591587251097572,155980.372850835
CAN,2001,Red Cross/Red Crescent,2928,Mozambique,8669,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,248800,"","Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,150788,MOZ,Mozambique,Canada,Government,International Society,RCRC,FALSE,0.607253257182617,248311.554061626
ISL,2001,Red Cross/Red Crescent,4845,Mozambique,8670,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,17741,"","Iceland, Government of",single,Government,22,2001,single,"",102,Iceland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10752,MOZ,Mozambique,Iceland,Government,International Society,RCRC,FALSE,0.599143129910298,17945.6284537716
NOR,2001,Red Cross/Red Crescent,2930,Mozambique,8671,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,79178,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,47987,MOZ,Mozambique,Norway,Government,International Society,RCRC,FALSE,0.626793513784831,76559.5031611531
GBR,2001,Red Cross/Red Crescent,2917,Mozambique,8672,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,2582156,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1564943,MOZ,Mozambique,United Kingdom,Government,International Society,RCRC,FALSE,0.730778599059878,2141473.49417901
ESP,2001,Red Cross/Red Crescent,5319,Mozambique,8673,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,3614,"","Spain, Government of",single,Government,22,2001,single,"",209,Spain,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2190,MOZ,Mozambique,Spain,Government,International Society,RCRC,FALSE,0.573790304272955,3816.7253501694
SWE,2001,Red Cross/Red Crescent,2921,Mozambique,8674,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,297369,"","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,180224,MOZ,Mozambique,Sweden,Government,International Society,RCRC,FALSE,0.646973248540399,278564.840828571
CHE,2001,Red Cross/Red Crescent,2924,Mozambique,8675,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,47310,"","Switzerland, Government of",single,Government,22,2001,single,"",217,Switzerland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,28673,MOZ,Mozambique,Switzerland,Government,International Society,RCRC,FALSE,0.523407494229986,54781.4089711927
USA,2001,Red Cross/Red Crescent,2933,Mozambique,8676,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,61463,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,37250,MOZ,Mozambique,United States,Government,International Society,RCRC,FALSE,0.702024446284728,53060.8302846652
DAC,2001,Red Cross/Red Crescent,4393,Mozambique,8677,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (carry-over),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,1074359,"",International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,651127,MOZ,Mozambique,Total DAC,Red Cross/Red Crescent,International Society,RCRC,FALSE,0.682860803106723,953528.152498506
DAC,2001,Red Cross/Red Crescent,,Mozambique,8678,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,16998,"","","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10302,MOZ,Mozambique,Total DAC,,International Society,RCRC,FALSE,0.682860803106723,15086.5300118711
DEU,2001,Red Cross/Red Crescent,4306,Angola,87,2001,,financial,2001-03-09T00:00:00Z,2001-01-18T00:00:00Z,2001-01-18T00:00:00Z,Cash for emergency assistance and protection activities,"",2.10193,2001-01-22T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2011-01-31T15:04:00Z,1,incoming,single,750000,AGO 2/01,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,7,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,356815,AGO,Angola,Germany,Government,International Society,RCRC,FALSE,0.60333001161548,591409.33341703
DEU,2001,NGO,4306,Angola,88,2001,,financial,2001-03-09T00:00:00Z,2001-02-19T00:00:00Z,2001-02-19T00:00:00Z,Cash to meet basic needs of IDPs,"",2.130002,2001-02-20T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2011-01-31T15:04:00Z,1,incoming,single,327000,AGO 3/01,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,7,single,,,2923,ORA e. V. Deutsher Hilfsfonds,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,153521,AGO,Angola,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,254456.097068553
IRL,2001,UN agency,3009,"Congo, The Democratic Republic of the",883,2001,,financial,2001-04-05T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,Nutritional rehabilitation of malnourished children,"",,2001-04-03T00:00:00Z,Standard,Humanitarian aid,TRUE,IEP,Traditional aid,,paid,2001-04-05T00:00:00Z,1,incoming,single,250000,"","Ireland, Government of",single,Government,22,2001,single,"",107,Ireland,single,,,National government,"","","","","",7,Health,single,,,52,single,,,2915,United Nations Children's Fund,single,UN agency,,40,Democratic Republic of the Congo 2001,single,,,186,Nutritional rehabilitation of malnourished children,single,,DRC-01-1/N02,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,236322,COD,"Congo, The Democratic Republic of the",Ireland,Government,Uncategorized,UN Multi,FALSE,0.60475890972544,390770.596678418
NLD,2001,UN agency,3008,"",8884,,,financial,2002-05-24T00:00:00Z,2002-05-24T00:00:00Z,2002-05-24T00:00:00Z,Cash from pre-positioned funds,"",,2002-05-24T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-05-24T00:00:00Z,1,incoming,single,,"","Netherlands, Government of",single,Government,23,2002,single,"",157,Netherlands,single,,,National government,"","","","","",26480,Coordination and support services,single,,,,"",,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,103,CARIBBEAN - Hurricane Michelle - October 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,20000,,"",Netherlands,Government,Uncategorized,UN Multi,FALSE,0.579319753164099,34523.2488461942
DEU,2001,NGO,4306,Angola,89,2001,,financial,2001-03-09T00:00:00Z,2001-01-05T00:00:00Z,2001-01-05T00:00:00Z,Cash for post operative assistance,"",2.102102,2001-01-16T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2011-01-31T15:03:00Z,1,incoming,single,11200,AGO 1/01,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,7,single,,,3775,Friedensdorf International,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5328,AGO,Angola,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,8830.9878464917
IRL,2001,UN agency,3009,Burundi,890,2001,,in kind,2001-04-05T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,In kind - 380 MTs CSB [PRRO 6077.0],"",,2001-04-03T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,paid,2001-06-28T00:00:00Z,1,incoming,single,,"","Ireland, Government of",single,Government,22,2001,single,"",107,Ireland,single,,,National government,"","","","","",6,Food Security,single,,,37,single,,,3049,World Food Programme,single,UN agency,,39,Burundi 2001,single,,,61,Food Assistance for Relief and Recovery,single,,BDI-01-1/N01,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,280666,BDI,Burundi,Ireland,Government,Uncategorized,UN Multi,FALSE,0.60475890972544,464095.684224681
USA,2001,NGO,2933,Guinea,8943,2001,,financial,2002-06-03T00:00:00Z,2001-09-28T00:00:00Z,2001-09-28T00:00:00Z,Emergency agricultural recovery for IDPs through rice seed distribution (GUINEA),"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,"",Traditional aid,,commitment,2017-11-21T00:37:59.635Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26512,Agriculture,single,,,93,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,196003,GIN,Guinea,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,279196.83002108
USA,2001,UN agency,2933,Guinea,8944,2001,,financial,2002-06-03T00:00:00Z,2001-08-10T00:00:00Z,2001-08-10T00:00:00Z,Capacity building for humanitarian response,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,93,single,,,5294,United Nations Development Programme,single,UN agency,,52,West Africa 2001,single,,,567,National Capacity Building for Coordination and Monitoring of Assistance to War-Affected Populations,single,,WA/GUI-01-1/N16,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,545000,GIN,Guinea,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,776326.241748793
USA,2001,NGO,2933,Angola,8945,2001,,financial,2002-06-03T00:00:00Z,2001-07-25T00:00:00Z,2001-07-25T00:00:00Z,12 month emergency nutrition and medical programme,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2017-11-21T00:38:18.732Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",9,Nutrition,single,,,7,single,,,4536,Action Contre la Faim,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,799495,AGO,Angola,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,1138842.10760908
USA,2001,NGO,2933,Angola,8946,2001,,financial,2002-06-03T00:00:00Z,2001-09-07T00:00:00Z,2001-09-07T00:00:00Z,"Nutrition programme to benefit 38,000 for 12 months","",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2017-11-21T00:38:18.732Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",9,Nutrition,single,,,7,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,753972,AGO,Angola,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,1073996.78741985
USA,2001,Uncategorized,2933,Angola,8947,2001,,financial,2002-06-03T00:00:00Z,2001-09-30T00:00:00Z,2001-09-30T00:00:00Z,Increase NICRA,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,7,single,,,8582,OXFAM GB,single,"","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,230468,AGO,Angola,United States,Government,Uncategorized,Uncategorized,FALSE,0.702024446284728,328290.561987818
USA,2001,NGO,2933,Burundi,8948,2001,,financial,2002-06-03T00:00:00Z,2001-06-28T00:00:00Z,2001-06-28T00:00:00Z,Nutrition programme in Karusi,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2017-11-21T00:38:18.732Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",9,Nutrition,single,,,37,single,,,2904,Médecins Sans Frontières,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2199271,BDI,Burundi,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,3132755.57801304
USA,2001,NGO,2933,Burundi,8949,2001,,financial,2002-06-03T00:00:00Z,2001-07-31T00:00:00Z,2001-07-31T00:00:00Z,Nutrition in Bujumbura rural province for 700 beneficiaries,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2017-11-21T00:38:18.732Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",9,Nutrition,single,,,37,single,,,3233,Gruppo Volontariato Civile (until 2018),single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,795685,BDI,Burundi,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,1133414.94617594
USA,2001,NGO,2933,Burundi,8950,2001,,financial,2002-06-03T00:00:00Z,2001-09-30T00:00:00Z,2001-09-30T00:00:00Z,Food security in Mujinga/Kirundo provinces,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",6,Food Security,single,,,37,single,,,1850,World Vision International,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,496675,BDI,Burundi,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,707489.6075607
USA,2001,NGO,2933,Congo,8951,2001,,financial,2002-06-03T00:00:00Z,2001-05-14T00:00:00Z,2001-05-14T00:00:00Z,Post emergency health programme,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",7,Health,single,,,51,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,441248,COG,Congo,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,628536.516548938
USA,2001,NGO,2933,Congo,8952,2001,,financial,2002-06-03T00:00:00Z,2001-06-28T00:00:00Z,2001-06-28T00:00:00Z,"Health assistance to benefit 74,000 people for 6 months","",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",7,Health,single,,,51,single,,,4536,Action Contre la Faim,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,295378,COG,Congo,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,420751.729606009
USA,2001,NGO,2933,"Congo, The Democratic Republic of the",8953,2001,,financial,2002-06-03T00:00:00Z,2001-09-07T00:00:00Z,2001-09-07T00:00:00Z,Provide a third aircraft for use by the humanitarian community in eastern Congo,"",,2002-05-22T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-06-03T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,52,single,,,3235,Air Serv International,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized NGO,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,796068,COD,"Congo, The Democratic Republic of the",United States,Government,Uncategorized,NGOs and CSOs,FALSE,0.702024446284728,1133960.5112229
